restaurant_id,date,ingredient_id,ingredient_name,shelf_life_days,supplier_lead_time_days,projected_usage_qty,order_qty,waste_qty,stockout_risk
R009,2025-03-12,ING002,Chicken,2,2,0.89,1.51,0.0,0.173
R009,2025-03-12,ING003,Paneer,3,4,0.7,1.53,0.2,0.021
R009,2025-03-12,ING004,Onion,5,7,2.09,2.22,0.13,0.223
R009,2025-03-12,ING005,Tomato,4,5,0.0,0.41,0.7,0.071
R009,2025-03-12,ING006,Oil,20,30,3.38,4.17,0.84,0.192
R009,2025-03-12,ING007,Flour,10,15,2.83,4.48,0.68,0.016
R009,2025-03-12,ING008,Bread,8,4,1.18,2.18,0.16,0.191
R009,2025-03-12,ING009,Lettuce,2,3,1.59,3.34,0.7,0.149
R009,2025-03-12,ING010,Cheese,4,5,2.36,4.68,0.58,0.089
R009,2025-03-13,ING001,Rice,12,3,2.76,5.32,0.72,0.228
R009,2025-03-13,ING002,Chicken,2,2,0.0,3.41,0.82,0.07
R009,2025-03-13,ING003,Paneer,3,4,2.9,6.65,0.56,0.036
R009,2025-03-13,ING004,Onion,5,7,3.03,7.02,1.08,0.124
R009,2025-03-13,ING005,Tomato,4,5,2.76,5.12,0.56,0.174
R009,2025-03-13,ING006,Oil,20,30,1.0,4.13,0.48,0.236
R009,2025-03-13,ING007,Flour,10,15,4.13,5.11,0.93,0.194
R009,2025-03-13,ING008,Bread,8,4,5.26,8.29,1.19,0.172
R009,2025-03-13,ING009,Lettuce,2,3,1.29,3.83,0.83,0.036
R009,2025-03-13,ING010,Cheese,4,5,4.55,5.72,0.67,0.019
R009,2025-03-14,ING001,Rice,12,3,0.85,3.01,0.67,0.127
R009,2025-03-14,ING002,Chicken,2,2,1.48,3.45,0.0,0.083
R009,2025-03-14,ING003,Paneer,3,4,0.0,1.51,0.51,0.054
R009,2025-03-14,ING004,Onion,5,7,1.03,1.23,0.0,0.248
R009,2025-03-14,ING005,Tomato,4,5,0.59,3.54,0.73,0.249
R009,2025-03-14,ING006,Oil,20,30,2.54,4.19,0.24,0.093
R009,2025-03-14,ING007,Flour,10,15,0.28,0.63,0.0,0.198
R009,2025-03-14,ING008,Bread,8,4,0.59,1.57,0.61,0.096
R009,2025-03-14,ING009,Lettuce,2,3,0.0,1.1,0.39,0.113
R009,2025-03-14,ING010,Cheese,4,5,0.0,1.75,0.03,0.139
R009,2025-03-15,ING001,Rice,12,3,3.39,6.3,1.56,0.341
R009,2025-03-15,ING002,Chicken,2,2,4.77,7.87,1.2,0.166
R009,2025-03-15,ING003,Paneer,3,4,0.0,3.39,0.62,0.205
R009,2025-03-15,ING004,Onion,5,7,1.18,2.28,0.65,0.334
R009,2025-03-15,ING005,Tomato,4,5,1.86,3.91,0.03,0.17
R009,2025-03-15,ING006,Oil,20,30,6.11,6.77,0.98,0.377
R009,2025-03-15,ING007,Flour,10,15,5.04,6.65,0.78,0.331
R009,2025-03-15,ING008,Bread,8,4,3.01,4.56,0.81,0.393
R009,2025-03-15,ING009,Lettuce,2,3,1.52,5.41,0.71,0.236
R009,2025-03-15,ING010,Cheese,4,5,1.83,4.72,1.22,0.241
R009,2025-03-16,ING001,Rice,12,3,2.53,4.66,0.3,0.134
R009,2025-03-16,ING002,Chicken,2,2,2.35,5.96,0.84,0.033
R009,2025-03-16,ING003,Paneer,3,4,4.35,7.61,1.07,0.076
R009,2025-03-16,ING004,Onion,5,7,2.61,4.85,0.7,0.247
R009,2025-03-16,ING005,Tomato,4,5,0.17,2.23,0.16,0.226
R009,2025-03-16,ING006,Oil,20,30,2.08,4.51,0.57,0.144
R009,2025-03-16,ING007,Flour,10,15,0.21,2.31,0.58,0.232
R009,2025-03-16,ING008,Bread,8,4,1.36,3.78,1.02,0.069
R009,2025-03-16,ING009,Lettuce,2,3,2.37,4.06,0.46,0.068
R009,2025-03-16,ING010,Cheese,4,5,1.2,4.27,0.44,0.209
R009,2025-03-17,ING001,Rice,12,3,2.2,5.9,0.71,0.331
R009,2025-03-17,ING002,Chicken,2,2,5.16,8.9,1.08,0.165
R009,2025-03-17,ING003,Paneer,3,4,1.14,3.07,0.26,0.247
R009,2025-03-17,ING004,Onion,5,7,5.26,6.91,1.32,0.26
R009,2025-03-17,ING005,Tomato,4,5,1.22,1.4,0.53,0.3
R009,2025-03-17,ING006,Oil,20,30,2.02,5.18,0.29,0.387
R009,2025-03-17,ING007,Flour,10,15,2.21,5.77,1.16,0.382
R009,2025-03-17,ING008,Bread,8,4,0.23,1.5,0.53,0.384
R009,2025-03-17,ING009,Lettuce,2,3,2.93,5.59,1.33,0.213
R009,2025-03-17,ING010,Cheese,4,5,5.69,5.74,0.98,0.275
R009,2025-03-18,ING001,Rice,12,3,0.0,3.31,1.34,0.018
R009,2025-03-18,ING002,Chicken,2,2,2.26,3.74,0.05,0.033
R009,2025-03-18,ING003,Paneer,3,4,3.18,4.39,1.06,0.074
R009,2025-03-18,ING004,Onion,5,7,0.0,0.3,0.0,0.124
R009,2025-03-18,ING005,Tomato,4,5,3.68,4.73,1.29,0.141
R009,2025-03-18,ING006,Oil,20,30,1.78,2.76,0.71,0.063
R009,2025-03-18,ING007,Flour,10,15,1.23,4.68,0.63,0.087
R009,2025-03-18,ING008,Bread,8,4,0.55,2.38,0.15,0.166
R009,2025-03-18,ING009,Lettuce,2,3,3.15,5.14,0.97,0.006
R009,2025-03-18,ING010,Cheese,4,5,0.64,1.41,0.43,0.047
R009,2025-03-19,ING001,Rice,12,3,1.87,2.51,0.62,0.305
R009,2025-03-19,ING002,Chicken,2,2,4.92,6.81,1.07,0.34
R009,2025-03-19,ING003,Paneer,3,4,2.62,6.15,1.4,0.316
R009,2025-03-19,ING004,Onion,5,7,2.95,4.98,0.38,0.26
R009,2025-03-19,ING005,Tomato,4,5,2.48,5.67,0.46,0.27
R009,2025-03-19,ING006,Oil,20,30,2.14,4.37,0.75,0.391
R009,2025-03-19,ING007,Flour,10,15,0.46,1.81,0.72,0.382
R009,2025-03-19,ING008,Bread,8,4,4.06,6.31,0.85,0.322
R009,2025-03-19,ING009,Lettuce,2,3,3.68,5.37,0.8,0.203
R009,2025-03-19,ING010,Cheese,4,5,4.22,4.5,0.71,0.288
R009,2025-03-20,ING001,Rice,12,3,0.15,3.63,0.54,0.082
R009,2025-03-20,ING002,Chicken,2,2,2.36,3.83,1.07,0.106
R009,2025-03-20,ING003,Paneer,3,4,2.88,5.57,1.02,0.048
R009,2025-03-20,ING004,Onion,5,7,1.21,4.74,1.02,0.248
R009,2025-03-20,ING005,Tomato,4,5,2.74,4.5,0.86,0.068
R009,2025-03-20,ING006,Oil,20,30,2.92,3.21,0.0,0.18
R009,2025-03-20,ING007,Flour,10,15,1.92,3.24,0.0,0.064
R009,2025-03-20,ING008,Bread,8,4,0.0,0.26,0.0,0.05
R009,2025-03-20,ING009,Lettuce,2,3,3.59,6.57,0.62,0.033
R009,2025-03-20,ING010,Cheese,4,5,2.56,5.34,0.24,0.159
R009,2025-03-21,ING001,Rice,12,3,2.47,3.4,0.0,0.181
R009,2025-03-21,ING002,Chicken,2,2,5.62,8.47,1.07,0.078
R009,2025-03-21,ING003,Paneer,3,4,1.95,4.15,0.83,0.091
R009,2025-03-21,ING004,Onion,5,7,3.7,6.99,1.38,0.169
R009,2025-03-21,ING005,Tomato,4,5,3.87,4.38,0.13,0.206
R009,2025-03-21,ING006,Oil,20,30,2.23,5.78,0.65,0.037
R009,2025-03-21,ING007,Flour,10,15,3.55,4.6,0.43,0.039
R009,2025-03-21,ING008,Bread,8,4,2.82,5.74,0.9,0.2
R009,2025-03-21,ING009,Lettuce,2,3,1.25,1.29,0.0,0.086
R009,2025-03-21,ING010,Cheese,4,5,3.03,3.87,0.73,0.172
R009,2025-03-22,ING001,Rice,12,3,4.92,6.61,0.8,0.39
R009,2025-03-22,ING002,Chicken,2,2,0.0,1.06,0.5,0.379
R009,2025-03-22,ING003,Paneer,3,4,1.95,4.19,0.54,0.38
R009,2025-03-22,ING004,Onion,5,7,0.0,3.92,0.37,0.381
R009,2025-03-22,ING005,Tomato,4,5,4.44,8.22,1.21,0.203
R009,2025-03-22,ING006,Oil,20,30,1.02,3.88,0.32,0.159
R009,2025-03-22,ING007,Flour,10,15,2.42,4.81,0.67,0.213
R009,2025-03-22,ING008,Bread,8,4,1.67,2.07,0.42,0.279
R009,2025-03-22,ING009,Lettuce,2,3,3.78,5.02,0.03,0.33
R009,2025-03-22,ING010,Cheese,4,5,0.48,0.49,0.0,0.153
R009,2025-03-23,ING001,Rice,12,3,1.32,4.22,0.7,0.092
R009,2025-03-23,ING002,Chicken,2,2,2.62,3.02,0.45,0.142
R009,2025-03-23,ING003,Paneer,3,4,1.32,3.56,0.46,0.027
R009,2025-03-23,ING004,Onion,5,7,0.0,1.2,0.28,0.059
R009,2025-03-23,ING005,Tomato,4,5,0.0,2.46,0.21,0.153
R009,2025-03-23,ING006,Oil,20,30,5.87,7.58,1.42,0.166
R009,2025-03-23,ING007,Flour,10,15,0.63,3.49,0.85,0.183
R009,2025-03-23,ING008,Bread,8,4,3.61,5.46,0.56,0.19
R009,2025-03-23,ING009,Lettuce,2,3,1.23,3.66,0.57,0.052
R009,2025-03-23,ING010,Cheese,4,5,4.07,6.89,0.83,0.162
R009,2025-03-24,ING001,Rice,12,3,1.63,2.12,0.31,0.201
R009,2025-03-24,ING002,Chicken,2,2,1.72,3.19,0.23,0.244
R009,2025-03-24,ING003,Paneer,3,4,1.66,2.87,0.42,0.169
R009,2025-03-24,ING004,Onion,5,7,5.87,8.29,1.22,0.223
R009,2025-03-24,ING005,Tomato,4,5,3.79,5.85,0.73,0.16
R009,2025-03-24,ING006,Oil,20,30,4.03,4.89,0.81,0.11
R009,2025-03-24,ING007,Flour,10,15,4.36,5.3,0.62,0.245
R009,2025-03-24,ING008,Bread,8,4,1.32,4.74,0.98,0.032
R009,2025-03-24,ING009,Lettuce,2,3,0.64,3.89,0.68,0.149
R009,2025-03-24,ING010,Cheese,4,5,2.5,3.41,0.15,0.06
R009,2025-03-25,ING001,Rice,12,3,2.51,6.44,0.81,0.047
R009,2025-03-25,ING002,Chicken,2,2,1.4,3.57,0.55,0.092
R009,2025-03-25,ING003,Paneer,3,4,0.0,0.06,0.0,0.057
R009,2025-03-25,ING004,Onion,5,7,0.38,4.02,0.75,0.089
R009,2025-03-25,ING005,Tomato,4,5,1.12,2.48,0.25,0.056
R009,2025-03-25,ING006,Oil,20,30,0.25,3.36,1.02,0.213
R009,2025-03-25,ING007,Flour,10,15,2.59,4.85,0.55,0.051
R009,2025-03-25,ING008,Bread,8,4,2.58,4.39,0.94,0.089
R009,2025-03-25,ING009,Lettuce,2,3,0.17,4.12,0.84,0.183
R009,2025-03-25,ING010,Cheese,4,5,1.24,3.73,0.44,0.053
R009,2025-03-26,ING001,Rice,12,3,1.06,1.3,0.26,0.229
R009,2025-03-26,ING002,Chicken,2,2,1.93,3.19,0.16,0.151
R009,2025-03-26,ING003,Paneer,3,4,4.2,7.82,1.32,0.074
R009,2025-03-26,ING004,Onion,5,7,3.38,6.58,1.12,0.016
R009,2025-03-26,ING005,Tomato,4,5,4.11,7.41,1.02,0.053
R009,2025-03-26,ING006,Oil,20,30,3.43,4.37,0.46,0.18
R009,2025-03-26,ING007,Flour,10,15,2.16,3.76,0.16,0.143
R009,2025-03-26,ING008,Bread,8,4,4.86,6.52,1.35,0.212
R009,2025-03-26,ING009,Lettuce,2,3,5.86,6.38,0.67,0.238
R009,2025-03-26,ING010,Cheese,4,5,3.59,7.44,0.59,0.231
R009,2025-03-27,ING001,Rice,12,3,1.71,2.88,0.21,0.164
R009,2025-03-27,ING002,Chicken,2,2,2.73,4.84,0.45,0.236
R009,2025-03-27,ING003,Paneer,3,4,3.94,6.75,1.11,0.045
R009,2025-03-27,ING004,Onion,5,7,3.33,4.44,0.96,0.161
R009,2025-03-27,ING005,Tomato,4,5,1.92,4.41,0.86,0.106
R009,2025-03-27,ING006,Oil,20,30,3.02,3.82,0.57,0.004
R009,2025-03-27,ING007,Flour,10,15,0.0,3.13,0.37,0.173
R009,2025-03-27,ING008,Bread,8,4,0.16,1.93,0.34,0.152
R009,2025-03-27,ING009,Lettuce,2,3,2.67,6.15,0.87,0.067
R009,2025-03-27,ING010,Cheese,4,5,1.11,3.03,0.24,0.095
R009,2025-03-28,ING001,Rice,12,3,4.29,8.02,1.19,0.091
R009,2025-03-28,ING002,Chicken,2,2,1.97,2.62,0.45,0.105
R009,2025-03-28,ING003,Paneer,3,4,2.28,6.21,1.16,0.094
R009,2025-03-28,ING004,Onion,5,7,0.94,3.68,1.07,0.077
R009,2025-03-28,ING005,Tomato,4,5,2.24,4.65,0.83,0.023
R009,2025-03-28,ING006,Oil,20,30,1.89,3.0,0.0,0.197
R009,2025-03-28,ING007,Flour,10,15,2.17,3.03,0.47,0.192
R009,2025-03-28,ING008,Bread,8,4,2.34,2.86,0.22,0.164
R009,2025-03-28,ING009,Lettuce,2,3,2.26,6.21,0.8,0.2
R009,2025-03-28,ING010,Cheese,4,5,4.32,5.99,0.51,0.243
R009,2025-03-29,ING001,Rice,12,3,2.67,4.49,0.56,0.259
R009,2025-03-29,ING002,Chicken,2,2,0.97,4.45,0.62,0.295
R009,2025-03-29,ING003,Paneer,3,4,3.35,5.58,1.17,0.227
R009,2025-03-29,ING004,Onion,5,7,3.58,6.48,0.55,0.297
R009,2025-03-29,ING005,Tomato,4,5,0.99,4.71,0.02,0.373
R009,2025-03-29,ING006,Oil,20,30,2.84,6.3,1.39,0.191
R009,2025-03-29,ING007,Flour,10,15,1.07,1.43,0.59,0.226
R009,2025-03-29,ING008,Bread,8,4,0.17,3.19,0.31,0.297
R009,2025-03-29,ING009,Lettuce,2,3,2.42,3.73,1.24,0.27
R009,2025-03-29,ING010,Cheese,4,5,0.0,2.13,0.78,0.372
R009,2025-03-30,ING001,Rice,12,3,2.17,2.77,0.74,0.016
R009,2025-03-30,ING002,Chicken,2,2,5.45,5.52,0.9,0.054
R009,2025-03-30,ING003,Paneer,3,4,4.67,5.84,0.69,0.207
R009,2025-03-30,ING004,Onion,5,7,4.48,7.21,1.13,0.012
R009,2025-03-30,ING005,Tomato,4,5,2.22,4.47,0.4,0.23
R009,2025-03-30,ING006,Oil,20,30,2.59,5.38,0.85,0.115
R009,2025-03-30,ING007,Flour,10,15,4.33,5.93,1.31,0.216
R009,2025-03-30,ING008,Bread,8,4,6.1,7.99,1.12,0.168
R009,2025-03-30,ING009,Lettuce,2,3,6.14,10.1,1.71,0.068
R009,2025-03-30,ING010,Cheese,4,5,4.06,4.9,0.61,0.242
R009,2025-03-31,ING001,Rice,12,3,2.43,2.49,0.49,0.023
R009,2025-03-31,ING002,Chicken,2,2,0.0,1.6,0.0,0.145
R009,2025-03-31,ING003,Paneer,3,4,1.04,2.02,0.15,0.031
R009,2025-03-31,ING004,Onion,5,7,1.31,2.4,0.51,0.065
R009,2025-03-31,ING005,Tomato,4,5,0.72,1.05,0.0,0.072
R009,2025-03-31,ING006,Oil,20,30,3.01,4.86,0.0,0.217
R009,2025-03-31,ING007,Flour,10,15,1.37,2.99,0.59,0.225
R009,2025-03-31,ING008,Bread,8,4,0.69,1.06,0.51,0.046
R009,2025-03-31,ING009,Lettuce,2,3,4.07,6.33,0.86,0.154
R009,2025-03-31,ING010,Cheese,4,5,1.61,5.19,1.01,0.166
R010,2025-01-01,ING001,Rice,12,3,0.0,1.9,0.03,0.074
R010,2025-01-01,ING002,Chicken,2,2,0.0,0.6,0.09,0.005
R010,2025-01-01,ING003,Paneer,3,4,1.54,3.95,0.67,0.037
R010,2025-01-01,ING004,Onion,5,7,0.42,2.13,0.23,0.038
R010,2025-01-01,ING005,Tomato,4,5,2.08,5.44,1.84,0.069
R010,2025-01-01,ING006,Oil,20,30,2.79,5.44,0.54,0.138
R010,2025-01-01,ING007,Flour,10,15,0.0,3.4,1.04,0.233
R010,2025-01-01,ING008,Bread,8,4,0.92,2.44,0.47,0.217
R010,2025-01-01,ING009,Lettuce,2,3,2.45,6.37,0.88,0.066
R010,2025-01-01,ING010,Cheese,4,5,1.46,1.82,0.55,0.139
R010,2025-01-02,ING001,Rice,12,3,1.85,2.33,0.34,0.334
R010,2025-01-02,ING002,Chicken,2,2,3.27,4.74,0.34,0.286
R010,2025-01-02,ING003,Paneer,3,4,1.71,4.63,1.3,0.338
R010,2025-01-02,ING004,Onion,5,7,3.64,5.21,0.66,0.268
R010,2025-01-02,ING005,Tomato,4,5,0.41,2.41,0.23,0.18
R010,2025-01-02,ING006,Oil,20,30,1.86,1.96,0.0,0.161
R010,2025-01-02,ING007,Flour,10,15,0.58,2.13,0.89,0.36
R010,2025-01-02,ING008,Bread,8,4,1.95,4.52,0.57,0.377
R010,2025-01-02,ING009,Lettuce,2,3,2.34,3.29,0.76,0.391
R010,2025-01-02,ING010,Cheese,4,5,0.0,1.62,0.6,0.344
R010,2025-01-03,ING001,Rice,12,3,1.97,4.33,0.47,0.252
R010,2025-01-03,ING002,Chicken,2,2,2.26,2.99,0.33,0.292
R010,2025-01-03,ING003,Paneer,3,4,2.26,4.88,0.52,0.289
R010,2025-01-03,ING004,Onion,5,7,0.41,3.91,0.66,0.347
R010,2025-01-03,ING005,Tomato,4,5,0.0,1.88,0.58,0.291
R010,2025-01-03,ING006,Oil,20,30,1.64,4.97,1.04,0.256
R010,2025-01-03,ING007,Flour,10,15,0.05,4.04,0.69,0.375
R010,2025-01-03,ING008,Bread,8,4,0.35,2.43,0.15,0.361
R010,2025-01-03,ING009,Lettuce,2,3,0.0,2.0,0.53,0.385
R010,2025-01-03,ING010,Cheese,4,5,2.02,2.84,0.49,0.381
R010,2025-01-04,ING001,Rice,12,3,0.0,1.52,0.25,0.217
R010,2025-01-04,ING002,Chicken,2,2,0.28,3.98,0.42,0.276
R010,2025-01-04,ING003,Paneer,3,4,1.28,1.46,0.0,0.278
R010,2025-01-04,ING004,Onion,5,7,3.58,4.57,0.5,0.348
R010,2025-01-04,ING005,Tomato,4,5,0.62,4.38,0.71,0.314
R010,2025-01-04,ING006,Oil,20,30,0.0,1.7,0.38,0.178
R010,2025-01-04,ING007,Flour,10,15,2.22,5.66,1.0,0.229
R010,2025-01-04,ING008,Bread,8,4,0.0,2.26,0.08,0.274
R010,2025-01-04,ING009,Lettuce,2,3,0.0,2.94,0.12,0.316
R010,2025-01-04,ING010,Cheese,4,5,0.08,0.6,0.0,0.298
R010,2025-01-05,ING001,Rice,12,3,3.44,5.35,0.62,0.031
R010,2025-01-05,ING002,Chicken,2,2,0.4,0.47,0.0,0.178
R010,2025-01-05,ING003,Paneer,3,4,0.0,0.25,0.0,0.088
R010,2025-01-05,ING004,Onion,5,7,0.39,2.52,0.55,0.245
R010,2025-01-05,ING005,Tomato,4,5,2.03,3.72,0.63,0.094
R010,2025-01-05,ING006,Oil,20,30,0.8,1.5,0.62,0.058
R010,2025-01-05,ING007,Flour,10,15,2.17,4.05,0.34,0.137
R010,2025-01-05,ING008,Bread,8,4,0.61,2.02,0.15,0.235
R010,2025-01-05,ING009,Lettuce,2,3,2.66,5.77,0.83,0.19
R010,2025-01-05,ING010,Cheese,4,5,2.64,5.82,0.92,0.143
R010,2025-01-06,ING001,Rice,12,3,1.78,2.86,0.64,0.005
R010,2025-01-06,ING002,Chicken,2,2,1.76,3.54,0.06,0.029
R010,2025-01-06,ING003,Paneer,3,4,2.85,4.45,0.41,0.211
R010,2025-01-06,ING004,Onion,5,7,0.0,2.55,0.51,0.107
R010,2025-01-06,ING005,Tomato,4,5,3.5,6.28,1.19,0.192
R010,2025-01-06,ING006,Oil,20,30,1.31,4.25,0.42,0.155
R010,2025-01-06,ING007,Flour,10,15,3.15,5.3,0.22,0.005
R010,2025-01-06,ING008,Bread,8,4,2.67,4.0,0.59,0.03
R010,2025-01-06,ING009,Lettuce,2,3,0.0,0.64,0.24,0.094
R010,2025-01-06,ING010,Cheese,4,5,0.61,4.38,0.47,0.059
R010,2025-01-07,ING001,Rice,12,3,3.47,3.9,0.95,0.193
R010,2025-01-07,ING002,Chicken,2,2,0.0,2.48,0.47,0.351
R010,2025-01-07,ING003,Paneer,3,4,4.32,7.02,0.75,0.322
R010,2025-01-07,ING004,Onion,5,7,0.0,2.07,0.0,0.399
R010,2025-01-07,ING005,Tomato,4,5,2.4,3.08,0.7,0.238
R010,2025-01-07,ING006,Oil,20,30,1.19,2.45,0.29,0.316
R010,2025-01-07,ING007,Flour,10,15,2.07,4.29,0.52,0.345
R010,2025-01-07,ING008,Bread,8,4,2.13,5.74,0.2,0.176
R010,2025-01-07,ING009,Lettuce,2,3,0.0,2.71,0.0,0.221
R010,2025-01-07,ING010,Cheese,4,5,0.02,3.83,0.37,0.366
R010,2025-01-08,ING001,Rice,12,3,0.0,1.29,0.63,0.39
R010,2025-01-08,ING002,Chicken,2,2,1.71,4.6,0.76,0.168
R010,2025-01-08,ING003,Paneer,3,4,0.0,1.01,0.33,0.301
R010,2025-01-08,ING004,Onion,5,7,3.22,5.97,1.19,0.261
R010,2025-01-08,ING005,Tomato,4,5,0.73,2.88,0.44,0.331
R010,2025-01-08,ING006,Oil,20,30,6.13,9.73,1.26,0.2
R010,2025-01-08,ING007,Flour,10,15,0.71,3.96,1.03,0.304
R010,2025-01-08,ING008,Bread,8,4,2.08,5.99,0.52,0.306
R010,2025-01-08,ING009,Lettuce,2,3,0.55,3.01,0.53,0.185
R010,2025-01-08,ING010,Cheese,4,5,0.0,3.67,0.39,0.249
R010,2025-01-09,ING001,Rice,12,3,1.96,5.09,1.14,0.21
R010,2025-01-09,ING002,Chicken,2,2,1.64,2.3,0.13,0.288
R010,2025-01-09,ING003,Paneer,3,4,0.05,2.83,0.17,0.184
R010,2025-01-09,ING004,Onion,5,7,0.07,1.93,0.07,0.276
R010,2025-01-09,ING005,Tomato,4,5,2.76,3.59,0.0,0.243
R010,2025-01-09,ING006,Oil,20,30,1.87,2.02,0.16,0.162
R010,2025-01-09,ING007,Flour,10,15,3.09,4.79,0.97,0.298
R010,2025-01-09,ING008,Bread,8,4,3.59,5.76,1.07,0.32
R010,2025-01-09,ING009,Lettuce,2,3,1.96,5.74,0.4,0.215
R010,2025-01-09,ING010,Cheese,4,5,1.09,2.84,0.71,0.167
R010,2025-01-10,ING001,Rice,12,3,1.01,4.33,0.54,0.179
R010,2025-01-10,ING002,Chicken,2,2,1.51,3.69,0.34,0.215
R010,2025-01-10,ING003,Paneer,3,4,1.59,4.59,0.9,0.373
R010,2025-01-10,ING004,Onion,5,7,1.93,5.87,0.8,0.288
R010,2025-01-10,ING005,Tomato,4,5,0.0,2.31,0.34,0.224
R010,2025-01-10,ING006,Oil,20,30,0.51,3.36,0.53,0.359
R010,2025-01-10,ING007,Flour,10,15,1.34,3.0,0.48,0.38
R010,2025-01-10,ING008,Bread,8,4,1.23,3.12,0.03,0.255
R010,2025-01-10,ING009,Lettuce,2,3,2.77,5.28,0.39,0.192
R010,2025-01-10,ING010,Cheese,4,5,0.47,2.1,0.53,0.385
R010,2025-01-11,ING001,Rice,12,3,0.0,3.34,0.0,0.055
R010,2025-01-11,ING002,Chicken,2,2,3.78,5.1,1.34,0.179
R010,2025-01-11,ING003,Paneer,3,4,1.91,3.79,0.43,0.088
R010,2025-01-11,ING004,Onion,5,7,1.56,5.07,0.78,0.246
R010,2025-01-11,ING005,Tomato,4,5,4.53,7.95,1.49,0.227
R010,2025-01-11,ING006,Oil,20,30,1.39,3.46,0.82,0.155
R010,2025-01-11,ING007,Flour,10,15,0.0,1.58,0.0,0.183
R010,2025-01-11,ING008,Bread,8,4,2.58,6.48,1.1,0.101
R010,2025-01-11,ING009,Lettuce,2,3,0.19,2.14,0.71,0.178
R010,2025-01-11,ING010,Cheese,4,5,2.32,6.24,0.55,0.201
R010,2025-01-12,ING001,Rice,12,3,4.37,7.39,1.46,0.225
R010,2025-01-12,ING002,Chicken,2,2,3.99,7.95,1.16,0.184
R010,2025-01-12,ING003,Paneer,3,4,0.0,3.66,0.29,0.084
R010,2025-01-12,ING004,Onion,5,7,0.9,2.99,0.0,0.13
R010,2025-01-12,ING005,Tomato,4,5,1.76,2.76,0.03,0.045
R010,2025-01-12,ING006,Oil,20,30,2.93,6.0,0.27,0.208
R010,2025-01-12,ING007,Flour,10,15,2.12,3.52,0.21,0.182
R010,2025-01-12,ING008,Bread,8,4,0.9,2.89,0.22,0.194
R010,2025-01-12,ING009,Lettuce,2,3,0.0,2.58,0.33,0.008
R010,2025-01-12,ING010,Cheese,4,5,1.14,2.06,0.15,0.08
R010,2025-01-13,ING001,Rice,12,3,0.97,3.47,0.41,0.095
R010,2025-01-13,ING002,Chicken,2,2,0.0,0.8,0.0,0.129
R010,2025-01-13,ING003,Paneer,3,4,3.17,6.54,0.6,0.192
R010,2025-01-13,ING004,Onion,5,7,1.0,2.86,0.29,0.176
R010,2025-01-13,ING005,Tomato,4,5,0.0,0.58,0.0,0.132
R010,2025-01-13,ING006,Oil,20,30,0.0,2.74,1.0,0.096
R010,2025-01-13,ING007,Flour,10,15,3.04,4.32,0.79,0.139
R010,2025-01-13,ING008,Bread,8,4,2.71,3.83,0.26,0.211
R010,2025-01-13,ING009,Lettuce,2,3,0.21,3.88,0.54,0.053
R010,2025-01-13,ING010,Cheese,4,5,0.7,1.38,0.0,0.211
R010,2025-01-14,ING001,Rice,12,3,0.0,2.63,0.11,0.071
R010,2025-01-14,ING002,Chicken,2,2,2.49,4.83,0.82,0.228
R010,2025-01-14,ING003,Paneer,3,4,3.54,7.28,1.1,0.035
R010,2025-01-14,ING004,Onion,5,7,1.19,4.39,0.68,0.186
R010,2025-01-14,ING005,Tomato,4,5,1.47,3.37,0.51,0.064
R010,2025-01-14,ING006,Oil,20,30,0.0,3.84,0.19,0.043
R010,2025-01-14,ING007,Flour,10,15,0.84,2.06,0.32,0.086
R010,2025-01-14,ING008,Bread,8,4,2.39,2.85,0.0,0.169
R010,2025-01-14,ING009,Lettuce,2,3,1.01,3.86,0.36,0.193
R010,2025-01-14,ING010,Cheese,4,5,0.72,4.2,0.36,0.059
R010,2025-01-15,ING001,Rice,12,3,1.24,3.71,0.62,0.136
R010,2025-01-15,ING002,Chicken,2,2,0.74,4.46,1.21,0.178
R010,2025-01-15,ING003,Paneer,3,4,0.0,3.96,1.07,0.005
R010,2025-01-15,ING004,Onion,5,7,2.45,5.31,0.96,0.098
R010,2025-01-15,ING005,Tomato,4,5,1.75,4.6,0.7,0.075
R010,2025-01-15,ING006,Oil,20,30,3.34,4.04,0.0,0.021
R010,2025-01-15,ING007,Flour,10,15,1.14,2.97,0.46,0.171
R010,2025-01-15,ING008,Bread,8,4,0.0,3.01,0.75,0.022
R010,2025-01-15,ING009,Lettuce,2,3,0.0,3.14,0.35,0.046
R010,2025-01-15,ING010,Cheese,4,5,1.23,1.99,0.0,0.018
R010,2025-01-16,ING001,Rice,12,3,1.71,3.07,1.17,0.306
R010,2025-01-16,ING002,Chicken,2,2,2.09,2.88,0.19,0.375
R010,2025-01-16,ING003,Paneer,3,4,1.51,5.36,0.84,0.235
R010,2025-01-16,ING004,Onion,5,7,0.0,2.75,0.62,0.353
R010,2025-01-16,ING005,Tomato,4,5,0.0,2.07,0.22,0.154
R010,2025-01-16,ING006,Oil,20,30,0.1,1.42,0.1,0.39
R010,2025-01-16,ING007,Flour,10,15,0.0,2.2,0.29,0.221
R010,2025-01-16,ING008,Bread,8,4,0.0,3.67,0.65,0.155
R010,2025-01-16,ING009,Lettuce,2,3,2.41,5.5,0.41,0.229
R010,2025-01-16,ING010,Cheese,4,5,2.13,4.95,1.11,0.235
R010,2025-01-17,ING001,Rice,12,3,1.43,3.07,0.56,0.338
